,text,l1,l2,l3,wiki_name,word_count
280215,"Yuhki Kamatani (鎌谷 悠希 Kamatani Yūki, born June 22, 1983) is a Japanese manga writer and illustrator from Hiroshima, Japan. Kamatani debuted with and is known for Nabari no Ou (隠の王 Nabari no Ō, lit. Ruler of Nabari). Liberamente (リベラメンテ Riberamente) was published a year later. Both manga are published by Monthly GFantasy. Kamatani's debut work, Nabari no Ou, was a finalist under the Story Manga division in the ninth Japan Media Arts Festival in 2005 and was ultimately recommended by the Committee. Kamatani worked with J.C.Staff to create a twenty-six episode anime adaptation Nabari no Ou Directed by Kunihisa Sugishima, the series premiered in Japan on TV Tokyo on April 6, 2008. The episodes subsequently air on other TXN networks, including TV Aichi and TV Osaka. The first volume of an English translation of the manga was released in May 2009 by Yen Press.",Agent,Artist,ComicsCreator,Yuhki_Kamatani,145
172517,"Mkhuphali \""Mike\"" Masuku (born 28 March 1980) is a Zimbabwean football manager and former player. He played club football for Highlanders FC and represented the Zimbabwe national football team.",Agent,SportsManager,SoccerManager,Mkhuphali_Masuku,29
251729,"Pat Cleary (born 15 January 1962) is an Irish retired hurler who played as a right corner-forward for the Offaly senior team. Cleary made his first appearance for the team during the 1981-82 National Hurling League and became a regular player over the course of the following decade. During that time he won one All-Ireland winner's medal, three Leinster winner's medals and an All-Star award. At club level Cleary began his career with Ballyskenagh, before later playing with Kilmacud Crokes and Portlaoise. He won numerous county championship winners' medals with the latter two teams.",Agent,Athlete,GaelicGamesPlayer,Pat_Cleary,94
226552,"Saku Antero Koivu (pronounced [ˈkoiʋu]; born November 23, 1974) is a Finnish former professional ice hockey player who played in the National Hockey League (NHL). He began his NHL career with the Montreal Canadiens in 1995–96 after three seasons with TPS of the Finnish SM-liiga. Koivu served as the Canadiens' captain for ten of his 14 years with the club, which makes him the longest captaincy tenure in team history, tied with Jean Béliveau. Koivu was the first European player to captain the Montreal Canadiens.",Agent,WinterSportPlayer,IceHockeyPlayer,Saku_Koivu,85
342448,"CCTV-TV Guide is a Pay television channel of China Central Television (CCTV) of the People's Republic of China. Launched on November 1, 2004, it airs listings of television programs of all channels of the CCTV.",Agent,Broadcaster,TelevisionStation,CCTV-TV_Guide,35
255396,"Lewis Bernard Krausse, Jr. (born April 25, 1943) is a retired Major League Baseball pitcher from Media, Pennsylvania. He played for the Kansas City Athletics (1961–67), Oakland Athletics (1968–69), Milwaukee Brewers (1970–71), Boston Red Sox (1972), St. Louis Cardinals (1973) and the Atlanta Braves (1974). Krausse was a schoolboy star from Little League to high school, signing a $125,000 bonus contract with the Athletics. A week after signing, he pitched a six-hit shutout against the expansion Los Angeles Angels. Krausse pitched in a total of 321 games in his career, 167 as a starting pitcher. His career win/loss record was 68–91, he pitched 1284 total innings, with 1205 hits allowed, 721 strikeouts and 493 walks allowed. His earned run average was 4.00. His best overall season was in 1966 with Kansas City when his record was 14–9 with a 2.99 ERA. That season his victory total was sixth best in the American League and his 2.99 ERA was ninth best. When he made his debut in 1961 at the age of 18, he was the youngest player in the Major Leagues that season. On August 18, 1967, he was suspended by Athletics' owner Charlie Finley for rowdyism and conduct unbecoming a major league player. This was part of the \""war\"" between Finley and some of his players. Krausse was briefly a member of the Seattle Pilots, being traded to them in January 1970, and wore their uniform in spring training, but the franchise moved to Milwaukee prior to the start of the regular season. On July 7, 1970, he pitched the first shut out in Brewers' history, defeating the Chicago White Sox 1–0. His father, Lew Sr., pitched for the Philadelphia Athletics in 1931–32, and when he came to the big leagues, was the youngest American League player. He is a member of the Delaware County Sports Hall of Fame.",Agent,Athlete,BaseballPlayer,"Lew_Krausse,_Jr.",310
294194,"Jesús María Ciriaco Jiménez Zamora (June 18, 1823 – February 12, 1897) was President of Costa Rica on two occasions: 1863 to 1866, and 1868 to 1870. He was popularly elected in 1863, but dissolved Congress two months into his term of office. During his presidency he granted asylum to former Salvadoran President Gen. Gerardo Barrios, as a result of which the other four Central American governments broke off diplomatic relations with Costa Rica. He passed on the presidency democratically to José María Castro Madriz at the end of his mandate in 1866, only to overthrow him in a coup d'état two years later and assume the office of president for a second time. This second mandate, in turn, came to an end in a coup on 27 April 1870. Jesús Jiménez was the father of three-time President Ricardo Jiménez Oreamuno.",Agent,Person,OfficeHolder,Jesús_Jiménez_Zamora,141
177219,"Daniel Christopher Rocco (born July 16, 1960) is the current head coach of the Richmond Spiders college football team representing the University of Richmond and a former assistant coach of the New York Jets of the National Football League (NFL). Rocco has over 25 years of professional and collegiate coaching experience. Rocco earned his bachelor's degree in speech communications from Wake Forest University in 1984. He added an education and counseling master's degree from Wake Forest in 1987.",Agent,Coach,CollegeCoach,Danny_Rocco,78
197997,"Sufi Rohal Faqir( 1734–1804) (Sindhi: صوفي روحل فقير ‎) was a saint-poet and mystic, and exponent of sophistic philosophy. Zangeja by caste, Muslim by religion and a Sufi by practice, he was considered to be the great saint poet Kabir reborn in Sindh. Rohal was the progenitor of the famous kandri sharif tribes of the poets and man of piety.He reached the heights of Sufism through blessings of Sufi-sageShah Inayat-the famous martyr. In his poetry he expresses his message of giving up egoism and hatred and following the cult of love. Sufi Rohal was first person to fuse vedantic elements with Muslim Sufi concepts. Now his shrine at Kandri Sharif Taluka Rohri District Sukkur.",Agent,Cleric,Saint,Rohal_Faqir,114
169820,"Luang Por Dhammajayo (Thai: หลวงพ่อธมฺมชโย) is the abbot of Wat Phra Dhammakaya in Thailand and the president of the Dhammakaya Foundation. The temple and its foundation are part of the Dhammakaya Movement. Phrathepyanmahmuni was the honorific royal name that Luang Por Dhammajayo received in 2011. He is well-known as a teacher of Dhammakaya meditation. He is been subject to heavy criticism and some government response. Despite these controversies, he continues to be \""probably the most politically, economically, educationally and socially engaged of monks in the modern period\"" (McDaniel).",Agent,Person,Religious,Luang_Por_Dhammajayo,88
237883,"Lon Hinkle (born July 17, 1949) is an American professional golfer who has played on both the PGA Tour and the Champions Tour. Hinkle was born in Flint, Michigan. He attended San Diego State University, where he was a member of the golf team. He turned pro and joined the PGA Tour in 1972. Hinkle won three tournaments in his career on the PGA Tour, all of which came in the late 1970s. In 1979, he earned $247,693, finished 3rd on the money list, and won two Tour events, including the World Series of Golf. That year in the first round of the U.S. Open at Inverness Club he took a shortcut, cutting the dogleg on the par-5 8th hole by hitting onto the 17th fairway. Overnight, USGA officials planted a tree (known ever afterwards as The Hinkle Tree) to block the shortcut. His best finish in a major was a T-3 at both the U.S. Open and the PGA Championship in 1980. During his career on the PGA Tour, he had more than 50 top-10 finishes. After turning 50 in 1999, Hinkle joined the Champions Tour. His best finish at that level is a T-12 in the 2000 Audi Senior Classic. Hinkle lives in Bigfork, Montana in the northwest corner of the state.",Agent,Athlete,GolfPlayer,Lon_Hinkle,214
237424,"Brian Peter Watts (born March 18, 1966) is an American professional golfer. Watts was born in Montreal, Canada to European parents, but is now a U.S. citizen who lives in Oklahoma. He played college golf at Oklahoma State and won the NCAA Division I Championship in 1987. Watts turned professional in 1988. He played mainly on the Japan Golf Tour in the 1990s, where he had 12 victories. However he is best known for his performance at The Open at Royal Birkdale in 1998, where he lost in the playoff to Mark O'Meara. This performance helped earn Watts a PGA Tour card and by the end of the year he reached the top 20 of the Official World Golf Rankings. After a number of poor seasons, Watts has played little competitive golf since 2005 while rehabilitating from hip, knee, and back injuries.",Agent,Athlete,GolfPlayer,Brian_Watts,142
326672,"Eagle Ridge Christian School is located in Cape Girardeau, Missouri on route K. This school has programs from preschool through high school. Estimated number of students is 190. The student teacher ratio is less than 9 to 1.",Agent,EducationalInstitution,School,Eagle_Ridge_Christian_School,38
326492,Gayaza High School is an all-girls boarding school covering grades 8 -13 in Uganda. It is the oldest girls' school in the country.,Agent,EducationalInstitution,School,Gayaza_High_School,23
232261,"Hege was born in Hønefoss in Buskerud county, Norway in 1991, but she has been living in Hovet, Buskerud her whole life. She has two older brothers, amongst them is Håvard Bøkko. Hege has been interested in ice skating all her life, but she also played other sports during her youth. She has been ice skating since the age of three, and from a young age has attended lesser contests at the local ice skating stadium in Hol. From 1997 to 2004 she attended Hovet School. From 2004 to 2007 she attended Hol Lower Secondary School in Geilo. At the moment she is attending her last year at Gol Upper Secondary School.",Agent,WinterSportPlayer,Skater,Hege_Bøkko,112
224264,"Nikita Howarth (born 24 December 1998) is a New Zealand para-swimmer. She became New Zealand's youngest ever Paralympian after being selected for the 2012 Summer Paralympics, aged 13 years 8 months. She again represented New Zealand at the 2016 Summer Paralympics, where she won the gold medal in the women's 200 metre individual medley SM7 and the bronze medal in the women's 50 metre butterfly S7. Howarth was born in Hamilton, and resides in nearby Cambridge. She has a congenital bilateral arm deficiency, with no right hand and her left arm ending below the elbow. She is a student at Cambridge High School. Howarth started swimming at age \""three or four\"" and started swimming competitively at age seven. At age eight, she was inspired to compete at the Paralympics and win a gold medal after 2004 Olympic cycling gold medallist Sarah Ulmer visited Howarth's school. She is classified S7 for freestyle, backstroke and butterfly, SB8 for breaststroke, and SM7 for individual medley. Howarth was selected to represent New Zealand at the 2012 Summer Paralympics in London. She competed in three events: the 50 m butterfly S7, the 100 m breaststroke SB8 and the 200 m individual medley SM7, qualifying for the finals in the latter event and finishing in sixth place. In 2013, Howarth won two medals at the IPC Swimming World Championships in Montreal: a gold medal in the 200 m individual medley SM7 and a bronze medal in the 50 m butterfly S7. She was selected to represent New Zealand at the 2014 Commonwealth Games in Glasgow. Competing above her classifications, she came fifth (out of six) in the 100 m freestyle S8 and seventh (out of seven) in the 100 m breaststroke SB9. At the 2015 IPC Swimming World Championships in Glasgow, Howarth won two gold medals in the 50 m butterfly S7 and the 200 m individual medley SM7, qualifying her for the 2016 Summer Paralympics in Rio de Janeiro. She was officially confirmed to represent New Zealand at the Paralympics on 5 May 2016. While competing at the International German Championships in Berlin on 9 June 2016, Howarth set a new world record in the women's 100 m butterfly S7 with a time of 1:18.65, taking 1.49 seconds off the previous record set by American Mallory Weggemann in 2009. Howarth was a finalist for Disabled Sportsperson of the Year at the 2015 Halberg Awards.",Agent,Athlete,Swimmer,Nikita_Howarth,399
339397,"Palawan Broadcasting Corporation (PBC), also known by its call sign DYPR, was the first local radio station to serve the island of Palawan, the Philippines. It was established in 1965, in the capital Puerto Princesa City, by Ramon Oliveros (Ray Oliver) Decolongon. The station faced many difficulties in its early years. Although Palawan could receive some broadcasts from Manila and neighbouring Visayan islands, radio ownership among the 20,000-strong population was not high. The Tinio Electric Plant provided electricity only from 6 a.m. to 6 p.m. and to less than half the population. Then, in 1966, Decolongon was killed in a plane crash: his father, Emilio Decolongon, took over as company president. In September 1972 martial law was declared throughout the Philippines and all broadcasting stations were shut down, but DYPR was able to reopen fairly quickly after making its case as a provider of essential services. The station had become a part of the communications of the island, broadcasting urgent personal messages—known as Panawagans—as a free service to the community. As of 2006, radio broadcast languages include Tagalog and Ilocano, and DYPR is affiliated to Radio Mindanao Network, Inc. (RMN). In 1986, PBC began television broadcasts. It is now also affiliated to ABS-CBN, which provides some television content.",Agent,Broadcaster,BroadcastNetwork,Palawan_Broadcasting_Corporation,208
204464,"Jéssica Adriana Guillén Blanco (born March 27, 1985, in Caracas, Venezuela) is a Venezuelan beauty pageant titleholder who represented Amazonas in Miss Venezuela 2009, on September 24, 2009, and won the title of 2nd runner up. Guillén also competed in Chica E! Venezuela 2008 pageant on August 7, 2008 in Caracas, Venezuela. She won the Miss Atlantico Internacional 2010 pageant (\""Miss Atlantic International\""), in Punta del Este (Uruguay), on January 23, 2010.",Agent,Person,BeautyQueen,Jéssica_Guillén,72
236574,"Patrick Sheehan (born August 9, 1969) is an American professional golfer who has played on the PGA Tour. Sheehan was born in Providence, Rhode Island. While at the University of Hartford he was teammates with other future PGA Tour golfers Tim Petrovic and Jerry Kelly. He turned professional in 1992 and though he has never won a PGA Tour event, he has finished second on one occasion and third on another. Sheehan has two wins on the Nationwide Tour, most recently a playoff victory at the 2009 Athens Regional Foundation Classic over Michael Sim.",Agent,Athlete,GolfPlayer,Patrick_Sheehan_(golfer),94
333476,"The history of rugby league in Georgia began in 1991 when a Georgian player was recruited by a Russian rugby league club. In 1993 a rural Georgian rugby union club team defected to the Russian Rugby League; the club and all of its players were banned from playing rugby union for life. In 2004 Paata Tsintsadze established rugby league in Georgia, with the backing of the Rugby League European Federation. In June 2004 the Georgia Rugby League (GRL) was incorporated, and recognised by the State Sports Ministry. Nodar Andghuladze was the first Chief Executive Officer and David Kilassonia the coaching manager. Soon after rugby union clubs Locomotivi (Railways RC) and Hooligana RC joined the GRL, alongside a third club, the newly founded Raindebi (Knights). Georgia played its first international match on April 29, 2005 against Netherlands in Rotterdam. Most of the Georgian team were primarily rugby union players, several playing their first organised match of rugby league. The first international match on Georgian soil took place on July 24, 2005 at Dynamo Stadium, Tbilisi. In that match Georgia defeated Serbia 44–12 in front of 8000 spectators. After winning a position to compete in the 2005 European Nations Cup, Georgia performed admirably against Russia, going down 48 to 14. After the defeat, Georgia took on six-time European Champions France, going down 60 to nil, in a rain soaked Vake Stadium in Georgia.",Agent,SportsTeam,RugbyClub,Georgia_national_rugby_league_team,231
302903,"Azal Avia Cargo (Cargo Airline of the State Concern Azerbaijan Hava) is a cargo airline based in Baku, Azerbaijan. It operates scheduled and charter cargo services within Azerbaijan and to other CIS countries. Its main base is Heydar Aliev International Airport, Baku.",Agent,Company,Airline,Azal_Avia_Cargo,42
208043,Michael Müller (born 19 September 1984) is a German handballer who plays for Bundesliga club MT Melsungen and the German national team.,Agent,Athlete,HandballPlayer,Michael_Müller_(handballer),22
281619,"Koji Inada (稲田 浩司 Inada Kōji, born March 14, 1964) is a Japanese manga artist. He graduated from Tokyo Metropolitan College of Aeronautical Engineering. His drawing style is very similar to that of Akira Toriyama. He is associated with Weekly Shōnen Jump. Inada has been ill since September 2006, which led to the hiatus of Beet the Vandel Buster at volume 12.",Agent,Artist,ComicsCreator,Koji_Inada,62
226262,"Sovijja Pou (born 18 July 1995) is a Cambodian competition swimmer who competes mainly in the freestyle and butterfly events. In the 2015 Southeast Asian Games, he broke four of Cambodia's national swimming records (100m freestyle, 400m freestyle, 100m butterfly, 200m butterfly). He competed in the men's 100 metre freestyle event at the 2016 Summer Olympics, event where he ranked at 57th with a time of 54.55 seconds. He did not advance to the semifinals.",Agent,Athlete,Swimmer,Sovijja_Pou,75
232792,"Richard P. \""Rick\"" Lang is a Canadian curler. He is a five time Canadian Champion representing Northern Ontario. Lang played third for Brier champions Bill Tetley (1975), and Al Hackner (1982, 1985). Lang also played third for Al Hackner's Canadian Senior Men's championship team in 2006. He skipped Northern Ontario to the 1981 Canadian Mixed Curling Championship. He is married to Lorraine Lang.",Agent,WinterSportPlayer,Curler,Rick_Lang,63
266334,"Colonel Sir Rowland Blennerhassett, 1st Baronet (1741 - 14 March 1821) was an Anglo-Irish lawyer and baronet. Blennerhassett was the son of Robert Blennerhassett and Frances Yielding. He was the great-grandson of Robert Blennerhassett MP. He trained as an attorney and practised law. He was the colonel of the 'Laune Rangers' militia regiment of volunteers from 1779 to 1782. Between 1796 and 1797 he was a Justice of the Peace in County Kerry. Blennerhassett resettled his family at Cahirmoreaun, just outside Tralee, renaming both the house and the village Blennerville in his family's honour. He built a large new family home at Churchtown House, Knockane. In 1800 he was granted permission to hold four fairs a year and one market a week in Blennerville, which providing him with extra income. Blennerhassett established in Blennerville a windmill around 1800 which still exists and a Church of Ireland school, called the Erasmus Smith School, in 1812. On 22 September 1809 he was created a baronet of Blennerville in the County of Kerry, in the Baronetage of the United Kingdom. He was confirmed the right to bear the family coat of arms a year earlier. Blennerhassett married his first cousin, Millicent Agnes Yielding, the daughter of Richard Yielding, on 31 October 1762. Millicent was killed in an accident in 1801. She got a blow from one of the sails of their newbuilt windmill. Together, they had five children: \n* Sir Robert Blennerhassett, 2nd Baronet (26 January 1769 - 21 September 1831), married Rosanna Blennerhassett \n* Richard Francis Blennerhassett (23 May 1772 - November 1827), married Agnes Denny, daughter of Sir Barry Denny, 1st Baronet \n* Arthur Blennerhassett (27 October 1776 - 31 May 1839), married Hon. Helena Jane Mullins, daughter of Thomas Mullins, 1st Baron Ventry \n* Rowland Blennerhassett (26 December 1780 - 12 April 1854), married Letitia Hurly \n* William Blennerhassett (26 December 1780 - 1842), married Elizabeth Blennerhassett",Agent,BritishRoyalty,Baronet,"Sir_Rowland_Blennerhassett,_1st_Baronet",317
229131,"Radka Kovaříková (born February 26, 1975) is a Czech pair skater. With partner René Novotný, she is the 1995 World champion. They were coached by Irina Rodnina. After winning their World title, Kovaříková and Novotný turned professional and twice won the World Professional Championships (in 1995 and 1997). They toured with Stars on Ice for one season (1996-97) and continued to skate in shows around the world for a number of years. Kovaříková and Novotný were engaged in 1993 and married on June 1, 1996. In 2011, Kovaříková confirmed that they were divorced. She is married to the director of Cinderella on Ice, Jindřich Šimek, with whom she has a daughter, Klára.",Agent,WinterSportPlayer,FigureSkater,Radka_Kovaříková,112
209646,"Mark Stuart Smith (born December 4, 1975) was a Zimbabwean cricketer. He was a right-handed batsman and a right-arm medium-pace bowler who played for Matabeleland. He was born in Bulawayo. Smith made a single first-class appearance for the team, during the 1994-95 season, against Mashonaland Under-24s. Batting as a tailender, Smith finished not out in both innings of the match, scoring just one run in the two innings in which he played.",Agent,Athlete,Cricketer,Mark_Smith_(cricketer),72
203193,"Maximus III (Greek: Μάξιμος Γ΄), born Manuel Christonymos (Greek: Μανουήλ Χριστώνυμος), was Ecumenical Patriarch of Constantinople from 1476 to his death in 1482, and a scholar. He is honoured as a saint in the Eastern Orthodox Church and his feast day is November 17.",Agent,Cleric,ChristianBishop,Maximus_III_of_Constantinople,44
240824,Łukasz Cyborowski (born 21 June 1980) is a Polish chess Grandmaster (2003).,Agent,Athlete,ChessPlayer,Łukasz_Cyborowski,12
279403,"Marc Hempel (born May 25, 1957) is an American cartoonist/comics artist best known for his work on The Sandman with Neil Gaiman.",Agent,Artist,ComicsCreator,Marc_Hempel,22
253785,"Gareth Hughes (born 1 April 1971) is a British dressage rider. Representing Great Britain, he competed at the 2014 World Equestrian Games and at 2013 European Dressage Championship. Altogether, Hughes has won three two medals at various championships (one silver and one bronze). Meanwhile, his best individual championship result is 38th place from the 2014 World Equestrian Games.",Agent,Athlete,HorseRider,Gareth_Hughes_(equestrian),58
283416,"Katie Gold (born March 7, 1978) is an American pornographic actress.",Agent,Actor,AdultActor,Katie_Gold,11
235769,"David Smail (born 20 May 1970) is a professional golfer from New Zealand. He was born in and resides in Hamilton, New Zealand. He won the New Zealand Open in 2001. He has won five titles on the Japan Golf Tour and has featured in the top 100 of the Official World Golf Rankings. He has been the highest ranked golfer in New Zealand. In September 2010, revelations about Smail's private life caused him to take an indefinite break from golf until 'at least mid-2011' following allegations from Sato Kurihara about an affair the pair had. Smail claims Kurihara made several threats to Smail's wife and children, and now a legal battle is underway.",Agent,Athlete,GolfPlayer,David_Smail_(golfer),114
335810,"The Confederation of Trade Unions of the Republic of Moldova (CSRM) is a national trade union center in Moldova. It is the direct descendant from the General Federation of Trade Unions of Moldova (FGSRM), the Soviet era trade union. The CSRM is affiliated with both the International Trade Union Confederation and the General Confederation of Trade Unions.",Agent,Organisation,TradeUnion,Confederation_of_Trade_Unions_of_the_Republic_of_Moldova,57
294406,"John Cunningham Whitehead (April 2, 1922 – February 7, 2015) was an American banker and civil servant, and a board member of the World Trade Center Memorial Foundation (WTC Memorial Foundation) and, until his resignation in May 2006, chairman of the Lower Manhattan Development Corporation.",Agent,Person,OfficeHolder,John_C._Whitehead,45
236553,"Al Kelley (born February 9, 1935) is an American professional golfer. Kelley played on the PGA Tour in the 1960s, and found success on the Senior PGA Tour (now Champions Tour) over 20 years later. From 1988 to 1992, Kelley garnered 17 top-10 finishes, including a second-place finish at the 1990 Ameritech Senior Open and his sole win at the 1990 Newport Cup. In 1988 and 1989, Kelley had to compete each week in the Monday qualifying rounds in order to gain entry to that week’s Senior PGA tournament, earning one of the few qualifying spots available. Prior to his victory at Newport, he “earned the nickname ‘Mr. Monday’ for his ability to gain entry into tournaments via the open qualifier on Mondays. Kelley won 18 titles before becoming a professional, including the Florida Amateur championship (1960, 1962) and the Air Force World Wide title (1962). In his first round as a professional at the 1962 Coral Gables Open, he led the tournament at the end of the first day, ultimately finishing 15th. In addition to a successful career on the Senior PGA Tour and a limited run on the PGA Tour, Kelley served for as a club pro and teaching pro in positions throughout Central Florida. His head golf professional positions included stints at Mid-Florida, Dubsdread and Silver Lake Country Clubs. He continues to teach at Mount Dora County Club near Leesburg, Florida.",Agent,Athlete,GolfPlayer,Al_Kelley,234
338781,"WMKS (100.3 FM, \""100.3 KISS FM\""), is a Top 40 (CHR) radio station licensed to High Point, North Carolina, that serves the Piedmont Triad region, including Greensboro and Winston-Salem. The iHeartMedia, Inc. outlet broadcasts at 100.3 MHz with an ERP of 100 kW. It has studio facilities and offices located on Pai Park in Greensboro, and a transmitter site is located south of Greensboro in unincorporated Guilford County.",Agent,Broadcaster,RadioStation,WMKS,68
266975,"Mila Marie Chernikova (born July 9, 1994) is an American born Russian-Italian international fashion model and music artist. Mila got started modeling at a young age and finally made her debut as a runway model in 2015/2016 when she walked for \""Araksi Balyan\"" and \""Polina Zeynalian\"" in LA fashion week 2016. Soon after she was seen walking for \""Dauphine of France\"" and \""Nina B Roze\"" behind model Ava Capra from America's next top model (cycle 22) at Style week LA.Mila is currently signed with \""Otto Models\"", and previously worked through Oscar Modeling Agency, Jo Models LA, and Nicole Shelley Models Miami. Being a new face fashion icon she launched her first clothing line \""Malibu Casual\"" in 2015. The line featured luxury clothing that carried a price tag that anyone could afford. The line mainly consisted of casual outfits and bikini's that were named after places in Malibu California. She later decided to sell \""Malibu Casual\"" and started \""Mila Cher Fitness\"" which is developing into a fitness go-to store for activewear and fitness products! On the side of modeling, Mila is a music artist and songwriter. She wrote and recorded her first single \""Die\"" at Malibu Studios where many famous celebrities record at. She released the song on August 10, 2015. The song is available on iTunes, Amazon, and google play worldwide",Agent,Person,Model,Mila_Chernikova,221
279875,"Natsumi Itsuki (樹なつみ Itsuki Natsumi, born 5 February 1960 in Kobe, Hyogo, Japan) is a Japanese shōjo manga artist best known for writing science fiction manga. She debuted in 1979 with Megumi-chan ni Sasageru Comedy in LaLa. She won the 1993 Seiun Award for best science fiction manga for Oz and the 1997 Kodansha Manga Award for shōjo manga for Eight Clouds Rising. Several of her works have been adapted as anime, including Jyu Oh Sei, Oz, Eight Clouds Rising, and Hanasakeru Seishōnen. Her series Demon Sacred and Jyu Oh Sei are licensed in North America by Tokyopop, and the anime of Jyu Oh Sei is distributed in English by Funimation.",Agent,Artist,ComicsCreator,Natsumi_Itsuki,111
295279,"The Rye and Camber Tramway was an English railway in East Sussex. It was of 3 ft (914 mm) narrow gauge, relatively unusual amongst British narrow gauge railways. It operated from 1895 until 1939, connecting Rye to the coast. It was about 1 3⁄4 miles (2.8 km) in length, and had three stations - Rye, Golf Links and Camber Sands. It operated mainly to transport golfers to the golf links and holidaymakers to the coastal dunes.",Agent,Organisation,PublicTransitSystem,Rye_and_Camber_Tramway,76
233998,Akira Higashi (東 輝 Higashi Akira) (born 7 January 1972) is a Japanese former ski jumper.,Agent,WinterSportPlayer,Skier,Akira_Higashi,16
303907,The Society of Air Transportation Aero SA was a Polish airline founded in Poznań in February 1925 by the members of the Association of Polish Pilots and based entirely on the Polish seed capital. It operated until 1928 and on 1 January 1929 it was merged with its main competitor Aerolot to form the newly founded Polish flag carrier LOT Polish Airlines.,Agent,Company,Airline,Aero_(Polish_airline),62
319281,"The 348th Fighter Group is an inactive unit of the United States Air Force. Its last assignment was with V Fighter Command, stationed at Itami Air Base, Japan. It was inactivated on 10 May 1946. During World War II, the group operated primarily in the Southwest Pacific Theater. It was the most successful P-47 Thunderbolt unit in the Pacific War. The Group's commander, Colonel Neel Kearby ran up 20+ kills, including a 6-kills-in-1-mission, for which he was awarded the Medal of Honor. The Group scored 396 kills, over half of all the kills credited to Fifth Air Force P-47s, and won two United States Distinguished Unit Citations. The Group had 20 P-47 aces, including Bob Rowland, Lawrence O'Neill, Bill Banks, Bill Dunham, Walt Benz, Sam Blair, Robert Sutcliffe, and George Davis, who would later be awarded the Medal of Honor flying F-86s during the Korean War. On 24 May 1946, the group was redesignated as the 108th Fighter Group and allocated to the New Jersey Air National Guard.",Agent,Organisation,MilitaryUnit,348th_Fighter_Group,168
261114,Vic Smith (13 July 1893 – 25 February 1972) was an Australian rules footballer who played with South Melbourne in the Victorian Football League (VFL).,Agent,Athlete,AustralianRulesFootballPlayer,Vic_Smith_(Australian_footballer),25
169358,"Eduardo Villanueva Manalo (born October 31, 1955 in Quezon City, Philippines) is the eldest son of the late Eraño G. Manalo, and the incumbent Executive Minister of the Iglesia ni Cristo (INC). He is the third generation of the Manalo family to lead the church following his father, and his grandfather, Felix Y. Manalo.",Agent,Person,Religious,Eduardo_V._Manalo,54
263476,"James B. \""Jim\"" Burns (born September 21, 1945) is the Inspector General for the Illinois Secretary of State. He is also a retired American basketball player. A native of McLeansboro, Illinois, Burns was an All-State player who led McLeansboro High School to a fourth-place finish in the 1962 State Championship Tournament. He then played collegiately for Northwestern University, 1964–67, where he led the team in scoring all three seasons, was both All-American and Academic All-American in 1967, All-Big Ten and Academic All-Big Ten in 1966 & '67, and is still Northwestern's #12 all-time scorer, #3 in scoring average, #10 in both field goals and free throws made, and #6 in points in a game (40). He was inducted into the Northwestern Athletics Hall of Fame in 1992. He was selected by the Chicago Bulls in the 4th round (34th pick overall) of the 1967 NBA Draft. He played only three games with the Bulls during the 1967-68 season where he teamed with fellow McLeansboro native Jerry Sloan. Burns also played for the Dallas Chaparrals (1967–68) in the ABA for 33 games. Following his short professional basketball career, Burns returned to Northwestern, earning his law degree. While in private practice, he was also active in Democratic politics, running unsuccessfully for Lieutenant Governor of Illinois in 1990. In 1992, he was appointed the U.S. attorney for the Northern District of Illinois. His investigations of and prosecutions for political corruption gained him public recognition and popularity. It has also been claimed that those same things antagonized many powerful Democrats, so that his 1998 campaign for Governor was not strongly supported. Despite his popularity and the Republican's admission that he was the candidate they most feared, Burns finished a distant fourth of six candidates. In April 2000, Illinois Secretary of State Jesse White appointed Burns as his Inspector General, a position he still holds.",Agent,Athlete,BasketballPlayer,Jim_Burns_(basketball),310
306692,"City Index Group is a broker providing online financial spread betting, FX, and CFD trading. It has been part of Gain Capital since October 2014. As well as Britain, it operates in Australia, China, Singapore, Hungary, Poland, Israel and Germany. Today, the group consists of the City Index Limited, Finspreads, FX Solutions and IFX Markets brands.",Agent,Company,Bank,City_Index_Group,56
287445,"Leanne Marie Savage (also Holiday) is a fictional character from the British Channel 4 soap opera Hollyoaks and its Internet spin-off Hollyoaks: Freshers, played by Jessica Forrest. Forrest's casting was announced in July 2010 and she began filming her scenes in June. The actress originally commuted from Manchester to Liverpool for filming, before relocating there. Forrest was a drama and film studies student when she gained the role of Leanne. She made her first appearance in Hollyoaks: Freshers on 26 August 2010 before appearing in the main show. Leanne departed the show in 2013, as part of the show's eighteenth anniversary celebrations. Leanne was the girlfriend of long-running character, Lee Hunter (Alex Carter), and was introduced when Carter returned to the show after a five-year absence. Leanne is described as a \""gorgeous babe\"" who is bubbly and a \""sexy, sassy blonde\"". She is really sensible but a bit naive and has her heart set on marriage and her education. Forrest said that there is an element of Leanne being a bunny boiler and she also has a loopy side. The actress revealed that Leanne is fun to play and so different from her. Leanne's storylines have mainly focused on her relationship with Lee. Lee ends their relationship, beginning a romance with Amy Barnes (Ashley Slanina-Davies) which causes Leanne to become obsessed with him. Leanne turns into a \""real bunny boiler\"" and develops a rivalry with Amy, doing \""terrible things\"" to her. Leanne becomes involved in a sham wedding to Doug but she goes on to marry Dennis in a non-legal wedding.",Agent,FictionalCharacter,SoapCharacter,Leanne_Holiday,261
