,text,l1,l2,l3,wiki_name,word_count
234838,"Alberto Tomba (born 19 December 1966) is a former World Cup alpine ski racer from Italy. He was the dominant technical skier (slalom and giant slalom) in the late 1980s and 1990s. Tomba won three Olympic gold medals, two World Championships, and nine World Cup season titles: four in slalom, four in giant slalom, and one overall title. He was popularly called Tomba la Bomba (\""Tomba the Bomb\"").",Agent,WinterSportPlayer,Skier,Alberto_Tomba,68
282666,"Sindee Coxx (born in Long Island, New York) is an American pornographic actress. In 2000 Coxx married AVN Hall of Fame cameraman Barry Wood and gave birth to a son in 2004.",Agent,Actor,AdultActor,Sindee_Coxx,32
213205,"Justin Armour (born January 1, 1973 in Colorado Springs, Colorado) is a former professional American football player who played wide receiver for three seasons for the Buffalo Bills, Denver Broncos, and Baltimore Ravens. He is currently the head coach of the Manitou Springs High School football team in Manitou Springs, Colorado. Justin was a Consensus All-American with the Manitou Springs Mustangs. During high school he helped the Mustangs to a AA state track and field championship in the spring of 1990 and a AAA state championship in the fall of 1990. The Mustangs football team primarily ran the Single-wing formation which fit Justin's extensive athletic abilities. Justin was coached by George Rykovich. Justin received an athletic scholarship to play both Football and Basketball at Stanford University. While recruited as a quarterback, he played four years at wide receiver for the Cardinal coached by Bill Walsh and two years of basketball. Justin's college football resume includes: \n* As a Sophomore, he received an honorable mention All-Pac-10 \n* As a Junior, he was selected as All-Pac-10 second-team \n* As a senior, he ranked ninth in the nation and second in the Pac-10 in receptions \n* Set school career mark with 2,482 yards receiving Justin was drafted in the fourth round (113th overall) of the 1995 draft by the Buffalo Bills.",Agent,GridironFootballPlayer,AmericanFootballPlayer,Justin_Armour,218
255107,"Terry Fennell Blocker (born August 18, 1959 in Columbia, South Carolina) is a former Major League Baseball outfielder who played for the New York Mets and Atlanta Braves. He was the Mets' first round selection (#4 overall) in the 1981 Major League Baseball Draft out of Tennessee State University. The 6'2\"" outfielder batted and threw left handed. In his first professional season, 1981, Blocker batted .341 with seven home runs for the Little Falls Mets of the New York–Penn League. In 1982, he played for the Mets' minor league affiliate in Jackson, where he shared the outfield with two players who would go on to greater fame - Darryl Strawberry and Billy Beane. In 1985 Blocker played in 18 games in the Major Leagues for the New York Mets. He got one hit in 15 at bats. He spent the entire 1986 and 1987 seasons in the minor leagues. He was traded in the Braves before the 1988 season, and had his most successful season for the Braves in 1988. He played 66 games for the Braves in 1988, mostly as their center fielder, and had a batting average of .212 in 198 at bats. He also had 2 home runs, 10 rbis and scored 13 runs. 1989 was his final Major League season and he only played 26 games. An attempt to become a pitcher did not prolong his career, and he only pitched 1 inning in his Major League career, for the Braves in 1989.",Agent,Athlete,BaseballPlayer,Terry_Blocker,247
321182,"The 73rd (Kent Fortress) Searchlight Regiment was a volunteer air defence unit of Britain's Territorial Army (TA) from 1939 until 1955, at first as part of the Royal Engineers, later in the Royal Artillery. It served during the Battle of Britain and The Blitz.",Agent,Organisation,MilitaryUnit,"73rd_(Kent_Fortress)_Searchlight_Regiment,_Royal_Artillery",44
301358,"Glitch Mode Recordings is a music collective based in Chicago, Illinois. The label releases heavy electronic music in a variety of genres, including industrial music, drum n' bass, techno, and hip hop. The roster includes Cyanotic (also the founding members of Glitch Mode), Rabbit Junk, Robohop, Nuclear Sun, Amnestic and Breath & Decay, as well as regular contributions from artists like Ad·ver·sary, Acumen Nation, DJ? Acucrack, 16 Volt, Left Spine Down and many more. Headquartered out of the south loop neighborhood of Chicago, founder and Cyanotic front man Sean Payne has been operating a consistently productive full-service recording studio that has released new material in Glitch Mode Recordings, as well as production for several other bands.",Agent,Company,RecordLabel,Glitch_Mode_Recordings,116
194433,"Ralph Waldo Hungerford (April 21, 1896 – February 20, 1977) was a United States Navy Captain, and the 33rd Governor of American Samoa from January 27, 1945 to September 3, 1945. He was born April 21, 1896 in Windsor, New York, but moved to Rhode Island later in life. He received appointment to the United States Naval Academy on June 17, 1915. During World War II, he served on the staff of Rear Admiral Adolphus Andrews in defense of the East Coast of the United States; he specialized in antisubmarine warfare. Hungerford became governor on January 27, 1945, and faced the daunting task of restoring the island to a pre-Pacific War economy. He died in 1977 in Pennsylvania.",Agent,Politician,Governor,Ralph_Hungerford,118
265673,"James Lonsdale-Bryans (1893–1981) was a British writer, amateur diplomat and Nazi sympathiser who was educated at Eton College. In 1940, Lonsdale-Bryans travelled to Italy to meet Ulrich von Hassell, the German ambassador to Italy. He believed von Hassell would be receptive to the idea of a pact between Britain and Germany at the outbreak of World War II. The terms of this pact were that Germany would have a free hand in Europe in return for Britain running the rest of the world. However, he unsuccessfully attempted to arrange a meeting with both U.S. General Dwight D. Eisenhower and British General Bernard Montgomery. Lonsdale-Bryans had the ear of several members of British Parliament, including Lord Halifax, but the level of support of said MPs is unknown. A handwritten note by the MI5 stated: \""He went to Italy with the knowledge of the Foreign Office in order to develop his contacts. He greatly exceeded his instructions.\"" MI5 decided against having him arrested, due to the possible support he was receiving from members of Parliament (potentially including Neville Chamberlain), and the embarrassment this would have caused. Lonsdale-Bryans was on friendly terms with powerful members of the British aristocracy, including the Duke of Buccleuch and Lord Brocket, who also were Nazi sympathizers. When Winston Churchill succeeded Chamberlain as Prime Minister, Lord Halifax remained as Foreign Secretary until, in January 1941, he was sent to Washington as British Ambassador. Lonsdale-Bryans's political influence therefore disappeared.",Agent,Person,Ambassador,James_Lonsdale-Bryans,240
191299,"Helen Beatrice Polley (born 9 February 1957) is an Australian politician and is an Australian Labor Party member of the Australian Senate, representing the state of Tasmania. Polley spent time working for The Hon. Michael Field MHA, two Tasmanian Senators in the 1980s, then as adviser to the former Premier of Tasmania, the late The Hon. Jim Bacon MHA and his successor, The Hon. Paul Lennon MHA. Senator Polley has had various other occupations, including administrative roles and work in finance, transport and manufacturing. Senator Polley is a member of the Australian Workers Union (AWU). Polley is linked with the Shop, Distributive and Allied Employees Association (SDA).",Agent,Politician,MemberOfParliament,Helen_Polley,107
239419,Olga Alekseevna Morozova (Russian: Ольга Алексеевна Морозова; born 10 March 1995) is a Russian female badminton player.,Agent,Athlete,BadmintonPlayer,Olga_Morozova_(badminton),17
204046,"Kështjella Pepshi (Serbo-Croat: Keštjela Pepši) (born 27 July 1987) is a Kosovar model and beauty pageant titleholder who won the national title of Miss Universe Kosovo. Pepshi grew up in Bern, Switzerland, where she competed in the Miss Bern beauty pageant. Later one she went to her home country, Kosovo and won the Miss Universe Kosovo title in early June 2010. She competed in Miss Universe 2010, but did not place.",Agent,Person,BeautyQueen,Kështjella_Pepshi,71
234384,Doris Hugosson (born 7 May 1963 in Vilhelmina) was a Swedish cross country skier who competed in the early 1980s. She finished fifth in the 4 x 5 km relay at the 1984 Winter Olympics in Sarajevo.,Agent,WinterSportPlayer,Skier,Doris_Hugosson,37
321917,"The Royal Agricultural University or RAU (previously known as the Royal Agricultural College or RAC) is a university located in Cirencester, Gloucestershire, UK. Established in 1845, it was the first agricultural college in the English-speaking world. The university provides more than 30 land-based undergraduate and postgraduate degree programmes to students from over 45 countries through the School of Agriculture, the School of Business and Entrepreneurship, the School of Equine and the School of Real Estate & Land Management.",Agent,EducationalInstitution,University,Royal_Agricultural_University,78
320649,"The Office of the Chief, Army Reserve (OCAR) is located at Fort Belvoir, VA, and provides the Chief, Army Reserve (CAR) with a staff of functional advisors who develop and execute Army Reserve plans, policies and programs, plus administer Army Reserve personnel, operations and funding. The CAR is responsible for plans, policies and programs affecting all Army Reserve Soldiers, including those who report directly to the Army. OCAR is made up of specialized groups that advise and support the CAR on a wide variety of issues.",Agent,Organisation,MilitaryUnit,"Office_of_the_Chief,_Army_Reserve",86
207243,"Alma Hasanić Grizović (born 13 May 1989) is a Bosnian-Norwegian handball player who plays for the club Larvik HK. She was born in Bosnia, by Bosnian parents, and was raised in Norway. She made her debut on Norway women's national handball team on 8 June 2014, against South Korea. Because the goalkeeper competition was hard on the Norwegian team, she decided to try out for Montenegrin national team, as she had family who was Montenegrin. She competed for Montenegro at the 2015 World Women's Handball Championship in Denmark, finishing 8th.",Agent,Athlete,HandballPlayer,Alma_Hasanić_Grizović,90
177046,"Patrick \""Pat\"" Knight (born September 21, 1970) is a scout for the Indiana Pacers professional basketball team in the National Basketball Association. Knight assumed his current position on July 1, 2014, and is the Pacers' college scout for the West Coast Region. Formerly, he was an American college basketball coach. He became the coach of the Lamar Cardinals basketball team on April 5, 2011, but was fired on February 16, 2014. He was previously the head coach of the Texas Tech Red Raiders men's basketball team until March 7, 2011. Prior to that, he served in other coaching, administrative and scouting capacities with United States Basketball League, International Basketball Association, NCAA, NBA, and CBA teams. Knight is the son of Basketball Hall of Fame member Bob Knight, and replaced his father as Texas Tech's 13th head coach on February 4, 2008.",Agent,Coach,CollegeCoach,Pat_Knight,141
128589,"The Bibliothèque Nationale du Royaume du Maroc (previously Bibliothèque Générale and Bibliothèque Générale et Archives) is located in Rabat, Morocco with a branch in Tetouan. It was created in 1924.",Agent,EducationalInstitution,Library,Bibliothèque_Nationale_du_Royaume_du_Maroc,30
302577,"Vnukovo Airlines (Russian: Внуковские авиалинии or Vnukovskie Aviallnii) is a defunct Russian airline which had its corporate headquarters at Vnukovo International Airport in Moscow. It was created as a spin-off from the Vnukovo Airport division of Aeroflot in March 1993 and operated until 2001, when it was bought by Siberian Airlines. Passenger aircraft types operated by the airline on scheduled flights from Vnukovo included the Ilyushin Il-86 and the Tupolev Tu-154.",Agent,Company,Airline,Vnukovo_Airlines,71
339421,"TeleXitos is an American Spanish language digital multicast television network that is owned by the Telemundo Station Group, a subsidiary of the NBCUniversal Owned Television Stations division of NBCUniversal. Aimed at Hispanic and Latino Americans, the network airs a mix of dramatic television series from the 1970s to the 2000s and movies, with all programming consisting of shows dubbed into Spanish.",Agent,Broadcaster,BroadcastNetwork,TeleXitos,61
250476,"Julie Perreten (born 15 December 1982) is a French individual ans synchronised trampolinist, representing her nation at international competitions. She competed at world championships, including at the 2003 and 2011 Trampoline World Championships.",Agent,Athlete,Gymnast,Julie_Perreten,33
167212,"(For the footballer, see Peter Abbott (footballer).) Admiral Sir Peter Charles Abbott GBE, KCB (12 February 1942 – 28 September 2015) was a Royal Navy officer and Vice-Chief of the Defence Staff.",Agent,Person,MilitaryPerson,Peter_Abbott,32
253864,Beat Mändli (born 1 October 1969) is a Swiss equestrian and Olympic medalist. He won a silver medal in show jumping at the 2000 Summer Olympics in Sydney.,Agent,Athlete,HorseRider,Beat_Mändli,28
318349,"The r-Evolution League as managed by the Federazione Italiana Rugby Football League (FIRFL) is a national amateur rugby league competition in Italy that began on June 19, 2010. The competition has attracted a number professional and semi-professional rugby union players from Italy. The Italia RFL is a breakaway competition managed by the 'Federazione Italiana Rugby Football League' due to a split caused by the disagreement toward the management of the governing body 'Federazione Italiana Rugby League', which is based in the North of Italy. The original teams of Gladiators Roma (Italia RFL 2010 and Central-Southern Italia Rugby League Champions), I Magnifici Firenze and Spes Spartans Catania, along with 2 former Federation members choose to form the new competition, announced just before the 3rd and final round of the 2010 Italian Rugby League Championship, before separate finals were played. The original Italia Northern Conference teams: XIII Del Ducato Piacenza (2010 Northern Italia Champions), Griffons Padova and Leoni Veneti choose to finish their seasons and not compete in the 'iRFLeague' Gran Finale Day, due to encompassing FIRL members.",Agent,SportsLeague,RugbyLeague,Italia_Rugby_Football_League,176
286239,"Jean Slater (also Walters) is a fictional character from the BBC soap opera EastEnders, played by Gillian Wright. Her first appearance is in the episode first broadcast in the United Kingdom on 16 December 2004. The character of Jean is notable for suffering bipolar disorder, which put a strain on her relationship with her two children Sean Slater (Robert Kazinsky) and Stacey Slater (Lacey Turner). In July 2013, it was announced that Wright had decided to leave the show. Jean departed the series on 17 September 2013, leaving for a fresh start with boyfriend Ollie Walters (Tony O'Callaghan). Jean returned for brief stints in August 2014, July 2015, December 2015 to January 2016 and April 2016.",Agent,FictionalCharacter,SoapCharacter,Jean_Slater,116
279430,"Gary Gianni (born 1954) is an American comics artist best known for his eight years illustrating the syndicated newspaper comic Prince Valiant. After Gianni graduated from the Chicago Academy of Fine Arts in 1976, he worked for the Chicago Tribune as an illustrator and network television news as a courtroom sketch artist.",Agent,Artist,ComicsCreator,Gary_Gianni,52
218518,Mark Adam Creighton (born 8 October 1981) is English former professional footballer who is currently assistant manager at Southport. He last played for Wrexham as a defender as well as being part of the club's coaching team. Creighton announced his retirement from playing on 23 December 2013.,Agent,Athlete,SoccerPlayer,Mark_Creighton,47
234752,"Mariusz Wargocki (born December 18, 1970) of the TKN Tatra Team is a Polish ski mountaineer. Wargocki lives in his hometown Zakopane. He started ski mountaineering in 1999 and competed first in a race in Štrbské Pleso in 2005.",Agent,WinterSportPlayer,Skier,Mariusz_Wargocki,39
212514,"Robert James Robertson (June 18, 1917 – January 17, 2009) was an American football player who played one season with the Brooklyn Dodgers of the National Football League (NFL). He was drafted by the Brooklyn Dodgers with the seventh overall pick in the 1942 NFL Draft. He played college football at the University of Southern California and attended Omaha Central High School in Omaha, Nebraska. Robertson was a member of the USC Trojans 1939 national championship team. He served in the United States Navy during World War II.",Agent,GridironFootballPlayer,AmericanFootballPlayer,Bobby_Robertson,88
337436,"WSCR (670 kHz, \""670 The Score\"") is a commercial AM radio station licensed to Chicago, Illinois. The station is owned by CBS Radio and broadcasts a sports talk radio format. Its transmitter is located just off Army Trail Road in the suburb of Bloomingdale, and its studios are located at Two Prudential Plaza in the Loop. It is known as \""The Score,\"" and has been on the air since January 2, 1992. WSCR is currently the Chicago radio home for Chicago Cubs baseball and is the flagship station for the Chicago Cubs Radio Network, as well as Illinois Fighting Illini football and men's basketball. WSCR also carries other live sports programming from CBS Sports Radio and Westwood One, including Monday Night Football. WSCR uses HD Radio on its AM signal 24 hours a day. The station's programming is also available to listeners with an HD Radio receiver via a simulcast on the HD2 subchannel of sister station WJMK.",Agent,Broadcaster,RadioStation,WSCR,158
290373,"Sir Richard Empson (c.1450 – 17 August 1510), minister of Henry VII, was a son of Peter Empson. Educated as a lawyer, he soon attained considerable success in his profession, and in 1491 was a Knight of the Shire for Northamptonshire in Parliament, and Speaker of the House of Commons.",Agent,Person,Noble,Richard_Empson,50
274214,"John Seabrook is an American journalist who writes about technology and popular culture. He has been a staff writer at The New Yorker since 1993. Seabrook graduated from St. Andrew's School (DE) in 1976, Princeton University in 1981 and received an M.A. in English Literature from Oxford. He began his career writing about business and published in a wide variety of magazines and newspapers, including Harper's, Vanity Fair, GQ, The Nation, The Village Voice, and the Christian Science Monitor. To date, he has published four books besides contributing numerous articles to The New Yorker. A feature film based on his 2008 book Flash of Genius was released on October 3, 2008. His new book, The Song Machine: Inside the Hit Factory was published in October, 2015.",Agent,Person,Journalist,John_Seabrook,126
209336,"Kim Fazackerley (born 16 February 1967 in Hobart, Tasmania) is an Australian former cricket player. Fazackerley played domestic cricket for the Tasmania women's cricket team, the Australian Capital Territory women's cricket team and the Queensland Women's cricket team. She was a member of the Queensland team in the inaugural season of the Women's National Cricket League. Fazackerley played three Tests and nine One Day Internationals for the Australia national women's cricket team.",Agent,Athlete,Cricketer,Kim_Fazackerley,72
290316,"William II the Young (died 12 December 926) was the Count of Auvergne and Duke of Aquitaine from 918 to his death, succeeding his uncle William I. William was son of the Acfred I of Carcassonne and Adelinde, William I's sister and Bernard Plantapilosa's daughter. Immediately after succeeding his uncle, he made war on the Burgundians and Normans, who refused to accept Rudolph as king of France. His support of the king, however, was insincere. He later revolted and Rudolph led an army into Aquitaine, but was called back to defend the Rhine from the Magyars. William died soon after. \n*  Dukes of Aquitaine family tree",Agent,Person,Noble,"William_II,_Duke_of_Aquitaine",106
228257,"Leigh Salters (born March 27, 1989) is a Canadian professional ice hockey player. He is currently playing for the Cardiff Devils in the Elite Ice Hockey League (EIHL). Prior to turning professional, Salters played five seasons in the Ontario Hockey League with the Guelph Storm and London Knights. featuring in 250 games, where he scored 34 goals and assisted on 50 others whilst being assessed 379 PIM In the summer of 2010, San Jose Sharks invited Salters to their pre-season training camp, where he was assigned to their AHL team, Worcester Sharks before being traded to Syracuse Crunch in the AHL where he registered 3 points in 52 games and picked up 111 penalty minutes. He was assessed 17 fighting majors during the season trying to cement his position on the roster for next season. At the end of the 2010-11 season, he was released and was subsequently signed by Florida Everblades in the ECHL on May 9th, where he would spend the next two seasons, being called up to the Charlotte Checkers once. Over the two seasons, he would play in 97 games, he would contribute 29 goals and 28 assists whilst picking up 188 penalty minutes. He fought 15 times over his two seasons in the ECHL, On June 10th 2013, the Nottingham Panthers of the EIHL announced the signing of Salters for the upcoming season. During his time in England, Salters picked up the Nottingham Panthers Supporters Club Player of the Month award for September along with Most Entertaining Player of the Season. He played in 58 games and scored 26 goals and 33 assists whilst picking up 124 penalty minutes. For the start of the 2014/15 season Salters signed with Glasgow based club, the Braehead Clan. Wearing the number 24, Leigh established himself as one of the top hard-hitting forwards in the EIHL by picking up a total of 50 Penalty in Minutes during the month of October alone. On January 17th 2015, Salters scored the 4th goal in a 6-2 win over Gardiner conference rivals Dundee Stars, which was the Braehead Clan's 1,000th goal in all EIHL competitions.",Agent,WinterSportPlayer,IceHockeyPlayer,Leigh_Salters,353
198611,"Saint Peleus was an early Christian martyr. An Egyptian bishop, Peleus was one of four Christians who led Mass for the persecuted Christians condemned to work in the Palestinian quarries in the wake of the Diocletianic Persecution. When the Roman emperor Galerius learned of this, he had Peleus burned alive along with the other leaders (Nilus, Elias and Patermutius), and the Christians dispersed to mines in Cyprus and Lebanon. He is venerated as a saint in the Roman Catholic Church and Orthodox Church.",Agent,Cleric,Saint,Saint_Peleus,83
180561,Carl J. Richard is a Professor of History at the University of Louisiana at Lafayette. He specializes in early American history and U.S. intellectual history. He has published several books over the years. He received a Ph.D. from Vanderbilt University in 1988.,Agent,Writer,Historian,Carl_J._Richard,42
172827,"Zhang Ouying (simplified Chinese: 张欧影; traditional Chinese: 張歐影; pinyin: Zhāng Ōuyǐng; born November 2, 1975 in Zhangjiakou, Hebei) is a female Chinese football (soccer) player who competed in the 2000 Summer Olympics and in the 2004 Summer Olympics. In 2000 she finished fifth with the Chinese team in the women's tournament. She played all three matches. Four years later she finished ninth with the Chinese team in the 2004 women's tournament. She played in one match. From 2010-2012, she coached numerous teams at the San Diego Futbol Academy in Carmel Valley, California. She currently coaches teams for the San Diego Soccer Club in San Diego.",Agent,SportsManager,SoccerManager,Zhang_Ouying,105
207686,"Sørenn Rasmussen (born August 12, 1976) is a Danish handballer, currently playing for Bjerringbro-Silkeborg in the Danish Handball League. He won the 2013–14 EHF Champions League with SG Flensburg-Handewitt.",Agent,Athlete,HandballPlayer,Sørenn_Rasmussen,29
311989,"Bolton Metropolitan Borough Council is the local authority of the Metropolitan Borough of Bolton in Greater Manchester, England. It is a metropolitan district council, one of ten in Greater Manchester and one of 36 in the metropolitan counties of England, and provides the majority of local government services in Bolton.",Agent,Organisation,Legislature,Bolton_Metropolitan_Borough_Council,50
341132,"TV-3 is a Russian television channel focused on entertainment. It is part of Gazprom Media company since December, 2013. It mainly broadcasts TV series in mystery, science fiction and fantasy genres. TV-3 has been accused of propaganda of superstition and esoterism, including showing of films made of statements of scientists taken out of context that made it look like the scientists were talking to the TV-3 presenter. In 2015, it was nominated for \""the most harmful pseudoscientific project (for spreading of myths, delusions and superstitions)\"" antiprize of a state prize of the Ministry of Education and Science; the prize was, however, awarded to REN TV's conspirological documentaries.",Agent,Broadcaster,TelevisionStation,TV-3_(Russia),107
218867,Jock Edward was a Scottish professional football half-back who played for Aberdeen and Southampton.,Agent,Athlete,SoccerPlayer,Jock_Edward,14
200637,"Pope Leo XIII (Italian: Leone XIII), (born Vincenzo Gioacchino Raffaele Luigi Pecci; 2 March 1810 – 20 July 1903, to an Italian comital family,) reigned as Pope from 20 February 1878 to his death in 1903. He was the oldest pope (reigning until the age of 93), and had the third longest pontificate, behind that of Pius IX (his immediate predecessor) and John Paul II. He is the most recent pontiff to date to take the pontifical name of \""Leo\"" upon being elected to the pontificate. He is well known for his intellectualism, the development of social teachings with his famous papal encyclical Rerum novarum and his attempts to define the position of the Catholic Church with regard to modern thinking. He influenced Roman Catholic Mariology and promoted both the rosary and the scapular. Leo XIII issued a record of eleven Papal encyclicals on the rosary earning him the title as the \""Rosary Pope\"". In addition, he approved two new Marian scapulars and was the first pope to fully embrace the concept of Mary as Mediatrix. He was the first pope to never have held any control over the Papal States, after they were dissolved by 1870. He died on 20 July 1903 at the age of 93 and was briefly buried in the grottos of Saint Peter's Basilica before his remains were later transferred to the Basilica of Saint John Lateran.",Agent,Cleric,Pope,Pope_Leo_XIII,232
323070,"Kasturba Medical College (KMC) is a medical college based in Manipal, Udupi District Karnataka, India. Established by Dr. T.M.A. Pai on 30 June 1953, KMC Manipal is one of the most prestigious and premier medical colleges in India. It has been ranked among the top three medical colleges in India by The Hindu and India Today, preceded only by AIIMS, New Delhi and Christian Medical College & Hospital, Vellore. KMC Manipal was ranked among the top five medical colleges by the Hindustan Times. and the India Today-Nielsen Survey (2014). It was also ranked 4 by Careers360 KMC was the first self-financing medical college in India. Today, students from 44 countries have graduated from KMC, and the medical degree (MBBS) is recognized worldwide, including by the General Medical Council, ECFMG, Australian Medical Council and Malaysian Medical Council among several others. KMC was under the purview of the Mangalore University. In 1993, the government of India granted Deemed University status to Manipal University (formerly known as MAHE) which saw KMC coming under its wing.",Agent,EducationalInstitution,University,"Kasturba_Medical_College,_Manipal",172
258391,"Roberto Poggiali (born 16 April 1941) is a retired Italian road racing cyclist. As an amateur he won the national road championship and one stage of the Tour de l'Avenir in 1962. He then turned professional and won the 1970 Tour de Suisse. He also rode the Giro d'Italia in 1963–74 and 1976–78, with the best result of eighth place in 1965, and Tour de France in 1967, 1969 and 1975, finishing 22nd in 1975.",Agent,Athlete,Cyclist,Roberto_Poggiali,75
280533,"Terry Moore is an American cartoonist, known for the series Strangers in Paradise and the founding of Homage Comics.",Agent,Artist,ComicsCreator,Terry_Moore_(cartoonist),19
261840,"Brett O'Hanlon (born 17 July 1993) is an Australian rules footballer currently playing for the Richmond Football Club in the Australian Football League (AFL). O'Hanlon was drafted from the Dandenong Stingrays in the TAC Cup with the ninth selection in the 2012 AFL Preseason Draft. He made his AFL debut for Richmond against Fremantle in Round 11 of the 2012 AFL season as the substitute player, replacing Ben Griffiths at three-quarter time.",Agent,Athlete,AustralianRulesFootballPlayer,Brett_O'Hanlon,72
238689,"Isaac Baron (born July 10, 1987) an American professional poker player from Menlo Park, California. He was the winner of the first Card Player Magazine Online Poker Player of the Year Award in 2007.",Agent,Athlete,PokerPlayer,Isaac_Baron,34
337059,"WYMX (99.1 FM) is a classic hits formatted radio station licensed to Greenwood, Mississippi, USA. The station is currently owned by Telesouth Communications.",Agent,Broadcaster,RadioStation,WYMX,23
282933,"Draghixa Laurent (born June 3, 1973), best known as Draghixa, is a French former pornographic actress and singer. Yugoslav-born, Draghixa moved to France with her family when she was two. After hairdresser training she became a stripper and then debuted in the adult film industry in 1993, in the third volume of the film series Offertes à Tout. In 1995 she was awarded with the Hot d'Or for best actress, for her performance in the film Le Parfum de Mathilde. She retired from adult industry a few months later. In 1996 with the stage name Monika Dombrowski she published the music single \""Dream\"" and then, the following year, she featured the song \""Did You Test?\"" by French Dj Lapsus. She also appeared, together with Julia Channel, in the music video of the song \""Cours vite\"" by French rock group Silmarils.",Agent,Actor,AdultActor,Draghixa_Laurent,140
262975,"Peter van Paassen (born December 12, 1978) is a former Dutch professional basketball player. Van Paassen played for multiple teams in Belgium, Spain and the Netherlands. Van Paassen has won the Dutch MVP award two times, which makes him one of the few Dutch players to ever win a MVP award. Van Paassen played 64 games for the Dutch national basketball team in his career. On August 20, 2013 Van Paassen announced his retirement.",Agent,Athlete,BasketballPlayer,Peter_van_Paassen,74
341541,"TV3 Network Limited (TV3 Ghana) is a private, free-to-air television broadcaster in Ghana. Launched in 1997 by Thai company BEC-TERO, TV3 Ghana airs and produces a variety of television programmes including acclaimed news bulletins, dramas and successful reality television and entertainment shows. In year 1999, it was sold to Media Prima, a Malaysian company, and then taken over by a Ghanaian company called Media General Ghana Limited in 2011. TV3 Ghana established itself as the most watched free-to-air television station in Ghana, having achieved 65% nationwide penetration at end-2006 and aiming to reach 90% by 2008. However, TV3 has experienced major competition in the likes of Metro TV which has succeeded not only in broadcasting its network to all the regions in the country but it also struck a deal with South Africa's Multichoice allowing it to be broadcast throughout Africa. Despite this, TV3 remains popular for its showing of Mexican telenovelas, Korean series and music and a variety of local and foreign movies. TV3 entertains and educates its viewers through all the programs aired.",Agent,Broadcaster,TelevisionStation,TV3_Ghana,175
302840,"Air Go Airlines was a cargo airline based in Athens, Greece. Its main base was Athens International Airport. The airline started operations in September 2008. Airgo ceased its operations at the end of October 2011. At first, Airgo Airlines had regular flights from Athens to Larnaca, reaching up to five flights per week. The lack of significant cargo to fly on the return leg of the flight though, forced the airline to eventually discontinue the route after about one year of operation. Later, its operations included domestic flights within Greece, carrying newspapers to Thessaloniki, Crete, Rhodes and occasionally to other smaller islands, ad-hoc flights, as well as long term contracts for major courier companies.",Agent,Company,Airline,Air_Go_Airlines,114
238732,"Chris Moorman, (born July 12, 1985) is a British professional poker player. As of November 2013, he was the all-time leader in career online poker tournament earnings.",Agent,Athlete,PokerPlayer,Chris_Moorman,27
312127,"The Colorado Senate is the upper house of the Colorado General Assembly, the state legislature of the US state of Colorado. It is composed of 35 members elected from single-member districts, with each district having a population of about 123,000 as of the 2000 census. Senators are elected to four-year terms, and are limited to two consecutive terms in office. The Colorado Senate convenes at the State Capitol in Denver.",Agent,Organisation,Legislature,Colorado_Senate,70
271404,Sir Arthur Fairfax Charles Coryndon Luxmoore KC PC (27 February 1876 — 25 September 1944) was a British barrister and judge who sat as a Lord Justice of Appeal,Agent,Person,Judge,Arthur_Luxmoore,29
281251,"Christopher Moeller (born May 1, 1963) is an American writer and painter, specializing in fully painted graphic novels. Moeller's signature creation is the Iron Empires science-fiction universe, comprising two fully painted graphic novels Faith Conquers and Sheva's War, a short story in Dark Horse Presents, and a second in the anthology Negative Burn. In 2006, an Iron Empires role-playing game was published, called Burning Empires.",Agent,Artist,ComicsCreator,Christopher_Moeller,65
300040,"Night Slugs is an English electronic music record label, established in 2010 by Alex Sushon (also known as Bok Bok) and James Connolly (also known as L-Vis 1990).",Agent,Company,RecordLabel,Night_Slugs,28
200541,"Pope Gelasius I (died 19 November 496) was Pope from 1 March 492 to his death in 496. He was probably the third and last Bishop of Rome of berber origin in the Catholic Church. Gelasius was a prolific writer whose style placed him on the cusp between Late Antiquity and the Early Middle Ages. Gelasius had been closely employed by his predecessor Felix III, especially in drafting papal documents. His ministry was characterized by a call for strict orthodoxy, a more assertive push for papal authority, and increasing tension between the churches in the West and the East.",Agent,Cleric,Pope,Pope_Gelasius_I,99
325438,"Beverly High School is a four-year public high school in Beverly, Massachusetts. It has an enrollment of approximately 1,300 students and is accredited by the Massachusetts Department of Education and by the New England Association of Schools and Colleges. The staff consists of a Principal, three assistant principals, an Athletic Director, six Guidance Counselors and about a hundred teachers including six department heads. The school mascot is the Beverly High Panthers.",Agent,EducationalInstitution,School,Beverly_High_School,71
219821,"Vladimir Krnjinac (Serbian Cyrillic: Bлaдимиp Kpњинaц; born 20 February 1983, in Kruševac) is a Serbian footballer. Krnjinac previously played for FK Obilić, FK Smederevo, FK Borac Čačak, Napredak Kruševac and Metalac GM in the Serbian SuperLiga. His father Slavoljub was Napredak´s legendary goalkeeper.",Agent,Athlete,SoccerPlayer,Vladimir_Krnjinac,43
278162,"Jason M. \""Big Jay\"" Oakerson (born December 7, 1977) is an American comedian and actor.",Agent,Artist,Comedian,Jay_Oakerson,15
175078,"Graham Elliot (born Graham Elliot Bowles, January 4, 1977) is an American chef, based in Chicago, Illinois.",Agent,Person,Chef,Graham_Elliot,17
